#(id,from,to,speed,planTime)
(24423,26,90,3,3)
(24424,31,73,8,4)
(24425,3,23,2,3)
(24426,54,68,4,1)
(24427,61,4,3,10)
(24428,57,86,6,6)
(24429,67,11,2,10)
(24430,23,72,2,8)
(24431,61,98,2,10)
(24432,70,83,3,9)
(24433,5,50,4,6)
(24434,84,1,1,1)
(24435,72,89,3,9)
(24436,75,78,6,8)
(24437,55,30,3,3)
(24438,1,9,8,4)
(24439,6,95,6,1)
(24440,77,33,6,5)
(24441,50,82,4,2)
(24442,49,29,8,8)
(24443,85,70,6,4)
(24444,14,71,8,1)
(24445,0,77,1,7)
(24446,86,4,7,10)
(24447,100,14,3,1)
(24448,13,48,5,5)
(24449,96,98,2,1)
(24450,26,72,8,1)
(24451,8,48,7,7)
(24452,85,33,2,8)
(24453,10,36,6,8)
(24454,41,13,2,3)
(24455,27,54,7,8)
(24456,68,72,4,10)
(24457,69,31,6,7)
(24458,2,39,8,3)
(24459,53,40,7,8)
(24460,73,56,7,6)
(24461,92,5,8,5)
(24462,18,65,8,1)
(24463,85,53,5,3)
(24464,24,54,5,6)
(24465,85,55,3,10)
(24466,94,59,7,1)
(24467,99,96,7,5)
(24468,51,38,6,7)
(24469,43,31,6,9)
(24470,96,45,1,7)
(24471,98,91,1,5)
(24472,10,79,8,3)
(24473,33,68,1,9)
(24474,94,45,2,9)
(24475,6,56,7,4)
(24476,94,83,4,10)
(24477,13,73,6,9)
(24478,17,3,6,10)
(24479,60,19,4,9)
(24480,98,15,7,5)
(24481,84,79,4,1)
(24482,23,61,5,9)
(24483,16,97,8,1)
(24484,45,19,5,5)
(24485,58,42,2,10)
(24486,45,21,8,1)
(24487,40,91,8,1)
(24488,6,73,8,8)
(24489,51,54,3,5)
(24490,14,65,1,3)
(24491,27,23,3,6)
(24492,42,50,2,6)
(24493,92,96,6,1)
(24494,83,30,1,1)
(24495,20,48,5,2)
(24496,87,57,6,8)
(24497,11,79,1,6)
(24498,44,81,7,2)
(24499,3,26,3,4)
(24500,76,5,8,3)
(24501,0,85,1,9)
(24502,14,42,6,9)
(24503,56,64,5,4)
(24504,87,8,5,8)
(24505,87,90,7,8)
(24506,36,10,5,10)
(24507,2,77,2,1)
(24508,82,61,7,5)
(24509,12,13,1,5)
(24510,21,70,7,10)
(24511,100,88,4,1)
(24512,96,62,7,3)
(24513,51,72,4,10)
(24514,48,12,2,4)
(24515,89,77,7,5)
(24516,4,39,2,9)
(24517,52,82,7,2)
(24518,51,36,2,9)
(24519,90,32,3,3)
(24520,94,17,7,7)
(24521,55,77,5,8)
(24522,55,24,8,7)
(24523,0,13,6,6)
(24524,52,63,4,3)
(24525,44,29,8,10)
(24526,31,90,6,1)
(24527,21,10,6,10)
(24528,95,69,3,10)
(24529,12,57,5,6)
(24530,81,4,2,1)
(24531,84,21,2,10)
(24532,84,4,1,9)
(24533,100,14,5,8)
(24534,3,29,8,8)
(24535,40,53,6,1)
(24536,89,98,6,10)
(24537,20,67,8,4)
(24538,37,9,2,7)
(24539,31,98,3,5)
(24540,2,28,3,8)
(24541,42,27,1,10)
(24542,57,47,7,6)
(24543,67,75,2,4)
(24544,72,11,6,3)
(24545,45,54,5,9)
(24546,64,37,5,6)
(24547,1,25,2,1)
(24548,54,48,3,2)
(24549,76,1,7,3)
(24550,49,76,5,3)
(24551,16,23,7,6)
(24552,0,57,3,6)
(24553,10,69,8,2)
(24554,73,96,1,4)
(24555,21,8,3,4)
(24556,22,46,8,1)
(24557,48,76,3,10)
(24558,17,56,6,9)
(24559,45,46,3,4)
(24560,2,33,1,9)
(24561,68,17,3,3)
(24562,80,86,5,3)
(24563,94,55,2,1)
(24564,68,42,8,5)
(24565,17,42,3,4)
(24566,64,54,1,2)
(24567,66,22,1,7)
(24568,21,45,1,9)
(24569,29,31,3,9)
(24570,17,75,2,9)
(24571,96,48,1,9)
(24572,90,39,1,2)
(24573,81,54,1,7)
(24574,7,43,2,7)
(24575,65,74,6,8)
(24576,86,42,3,8)
(24577,70,89,5,9)
(24578,29,43,8,4)
(24579,1,2,6,8)
(24580,13,39,6,5)
(24581,47,98,1,8)
(24582,16,80,3,7)
(24583,53,74,3,10)
(24584,82,22,6,3)
(24585,10,19,7,1)
(24586,62,68,6,6)
(24587,36,13,2,10)
(24588,53,55,8,10)
(24589,18,23,1,7)
(24590,69,9,3,1)
(24591,49,100,4,7)
(24592,21,79,7,7)
(24593,98,41,8,3)
(24594,75,50,7,5)
(24595,63,22,4,2)
(24596,44,8,2,2)
(24597,98,36,6,10)
(24598,45,20,5,10)
(24599,86,46,4,6)
(24600,24,35,2,2)
(24601,77,72,4,5)
(24602,88,99,3,10)
(24603,21,99,8,6)
(24604,46,93,4,5)
(24605,22,93,4,5)
(24606,46,18,3,5)
(24607,74,0,6,10)
(24608,71,69,7,6)
(24609,81,35,6,8)
(24610,30,80,6,8)
(24611,78,64,6,5)
(24612,56,38,5,1)
(24613,97,98,5,5)
(24614,15,81,8,1)
(24615,47,16,5,1)
(24616,51,83,8,6)
(24617,84,21,2,9)
(24618,0,77,4,3)
(24619,40,76,8,7)
(24620,80,73,8,5)
(24621,36,59,6,4)
(24622,39,86,4,5)
(24623,68,37,7,1)
(24624,86,95,2,2)
(24625,82,61,3,5)
(24626,3,46,2,6)
(24627,88,60,6,9)
(24628,99,77,4,5)
(24629,35,95,1,5)
(24630,81,58,1,3)
(24631,95,67,8,2)
(24632,50,16,5,1)
(24633,65,17,6,5)
(24634,8,22,8,2)
(24635,94,31,1,1)
(24636,40,32,4,4)
(24637,84,78,8,5)
(24638,36,96,2,1)
(24639,29,48,7,9)
(24640,64,87,5,2)
(24641,70,1,1,4)
(24642,24,70,6,6)
(24643,0,11,6,2)
(24644,9,57,2,9)
(24645,35,55,6,9)
(24646,17,68,5,2)
(24647,82,85,3,9)
(24648,72,12,1,3)
(24649,14,12,5,9)
(24650,48,99,5,4)
(24651,9,39,6,1)
(24652,97,28,6,10)
(24653,50,43,1,3)
(24654,10,34,8,7)
(24655,19,35,4,4)
(24656,48,11,8,2)
(24657,90,17,2,6)
(24658,15,52,3,6)
(24659,91,73,8,8)
(24660,68,52,2,1)
(24661,96,51,3,2)
(24662,85,28,2,8)
(24663,63,68,8,9)
(24664,45,92,1,7)
(24665,75,69,1,10)
(24666,87,24,1,7)
(24667,98,54,1,6)
(24668,6,47,7,10)
(24669,64,73,8,8)
(24670,3,18,5,5)
(24671,44,64,2,3)
(24672,34,51,3,2)
(24673,90,65,6,10)
(24674,10,33,2,4)
(24675,30,41,4,4)
(24676,55,4,7,1)
(24677,43,87,2,6)
(24678,71,63,1,9)
(24679,26,100,3,8)
(24680,16,93,2,5)
(24681,23,18,5,3)
(24682,17,96,3,6)
(24683,2,68,3,2)
(24684,38,28,5,1)
(24685,82,85,4,7)
(24686,47,77,1,6)
(24687,42,50,3,1)
(24688,42,94,1,8)
(24689,11,13,7,7)
(24690,75,96,2,6)
(24691,63,64,5,10)
(24692,59,9,8,6)
(24693,94,41,8,9)
(24694,84,25,4,4)
(24695,75,77,8,10)
(24696,70,78,5,6)
(24697,91,79,6,3)
(24698,74,83,6,7)
(24699,47,77,5,8)
(24700,52,84,7,6)
(24701,91,69,5,2)
(24702,60,98,7,8)
(24703,40,47,1,2)
(24704,24,30,7,1)
(24705,75,63,7,2)
(24706,46,89,5,8)
(24707,31,88,7,7)
(24708,37,41,2,9)
(24709,76,47,5,6)
(24710,44,67,7,7)
(24711,80,53,7,5)
(24712,49,13,7,1)
(24713,76,65,3,9)
(24714,53,55,3,9)
(24715,8,9,5,9)
(24716,16,61,3,8)
(24717,7,28,1,9)
(24718,64,67,1,10)
(24719,58,23,5,8)
(24720,75,54,3,1)
(24721,92,34,1,7)
(24722,13,7,5,10)
(24723,40,99,3,10)
(24724,38,98,3,4)
(24725,25,57,7,7)
(24726,90,70,6,9)
(24727,94,3,7,8)
(24728,57,96,8,8)
(24729,29,64,3,4)
(24730,38,13,6,7)
(24731,79,3,6,10)
(24732,1,16,1,6)
(24733,39,44,3,9)
(24734,13,20,8,6)
(24735,90,57,1,3)
(24736,52,13,3,1)
(24737,77,54,3,9)
(24738,34,21,3,4)
(24739,24,67,1,2)
(24740,83,88,6,2)
(24741,98,65,4,8)
(24742,85,22,6,8)
(24743,45,57,5,9)
(24744,70,47,3,7)
(24745,67,34,2,8)
(24746,21,50,2,4)
(24747,17,6,2,5)
(24748,60,20,8,10)
(24749,85,69,8,2)
(24750,58,84,4,7)
(24751,40,62,8,6)
(24752,75,43,7,6)
(24753,77,80,4,4)
(24754,30,21,7,2)
(24755,94,45,7,10)
(24756,65,32,5,2)
(24757,68,10,3,4)
(24758,94,100,6,7)
(24759,41,97,7,7)
(24760,38,46,1,5)
(24761,9,37,3,4)
(24762,50,61,6,4)
(24763,81,60,5,4)
(24764,76,95,4,6)
(24765,86,94,1,2)
(24766,94,7,6,4)
(24767,3,7,3,10)
(24768,19,3,8,1)
(24769,6,20,6,2)
(24770,47,76,7,3)
(24771,1,45,7,7)
(24772,6,84,1,5)
(24773,44,21,5,5)
(24774,28,42,5,10)
(24775,16,66,7,9)
(24776,35,58,5,4)
(24777,44,77,7,4)
(24778,18,15,1,7)
(24779,27,100,8,8)
(24780,50,99,2,6)
(24781,86,95,3,2)
(24782,36,100,3,9)
(24783,31,83,1,10)
(24784,6,16,6,4)
(24785,59,3,8,6)
(24786,86,56,4,9)
(24787,55,25,4,1)
(24788,90,1,7,9)
(24789,96,26,8,3)
(24790,93,100,4,10)
(24791,82,2,3,5)
(24792,19,62,7,4)
(24793,65,76,2,9)
(24794,31,84,7,1)
(24795,8,5,6,1)
(24796,7,53,2,8)
(24797,46,60,1,9)
(24798,59,50,8,4)
(24799,18,83,6,8)
(24800,44,29,1,7)
(24801,4,2,4,8)
(24802,86,87,6,10)
(24803,92,76,5,7)
(24804,96,27,3,1)
(24805,87,33,5,5)
(24806,49,5,6,10)
(24807,89,10,6,5)
(24808,39,86,7,6)
(24809,88,32,1,8)
(24810,18,64,2,8)
(24811,5,21,1,3)
(24812,49,41,7,1)
(24813,74,52,4,2)
(24814,58,64,8,7)
(24815,41,61,8,7)
(24816,47,51,2,5)
(24817,83,66,7,9)
(24818,29,4,2,6)
(24819,93,83,5,8)
(24820,23,9,5,3)
(24821,61,55,3,2)
(24822,86,77,8,10)
(24823,37,74,3,3)
(24824,91,94,2,7)
(24825,60,23,7,2)
(24826,27,47,5,8)
(24827,30,58,6,1)
(24828,67,35,6,2)
(24829,56,36,5,5)
(24830,12,75,2,8)
(24831,14,72,8,8)
(24832,31,49,3,1)
(24833,72,48,4,6)
(24834,96,68,3,2)
(24835,25,11,7,10)
(24836,46,95,4,1)
(24837,30,76,6,4)
(24838,75,92,6,4)
(24839,23,90,6,5)
(24840,33,0,5,3)
(24841,79,9,1,7)
(24842,95,0,6,2)
(24843,45,63,6,1)
(24844,14,51,1,7)
(24845,26,10,8,6)
(24846,1,32,8,1)
(24847,22,23,5,7)
(24848,91,74,7,3)
(24849,50,78,2,3)
(24850,44,53,4,5)
(24851,82,65,5,3)
(24852,15,62,6,5)
(24853,38,52,1,7)
(24854,85,21,4,8)
(24855,45,27,1,10)
(24856,67,95,6,3)
(24857,38,51,3,9)
(24858,70,7,6,4)
(24859,72,97,5,6)
(24860,24,84,4,10)
(24861,1,3,3,6)
(24862,24,98,7,8)
(24863,24,84,8,9)
(24864,45,5,7,7)
(24865,22,0,8,1)
(24866,74,34,3,9)
(24867,30,87,2,7)
(24868,36,94,1,5)
(24869,63,83,2,2)
(24870,80,46,1,5)
(24871,97,57,2,8)
(24872,62,1,6,2)
(24873,68,54,7,5)
(24874,88,15,3,1)
(24875,68,52,8,10)
(24876,11,85,2,7)
(24877,67,29,3,7)
(24878,75,81,1,5)
(24879,38,11,5,2)
(24880,79,68,4,9)
(24881,21,57,8,4)
(24882,39,7,5,8)
(24883,25,61,5,3)
(24884,45,50,4,6)
(24885,79,1,3,10)
(24886,83,75,4,6)
(24887,52,34,5,8)
(24888,1,9,1,5)
(24889,97,63,2,6)
(24890,20,2,3,7)
(24891,79,97,4,7)
(24892,38,71,2,5)
(24893,62,59,6,2)
(24894,15,75,5,10)
(24895,93,50,8,1)
(24896,26,5,2,4)
(24897,69,15,5,2)
(24898,17,86,2,8)
(24899,49,95,2,5)
(24900,65,97,5,7)
(24901,21,81,5,8)
(24902,21,14,2,1)
(24903,30,68,1,9)
(24904,74,60,2,1)
(24905,75,36,7,8)
(24906,21,99,1,10)
(24907,93,44,8,9)
(24908,6,15,8,2)
(24909,63,76,6,6)
(24910,90,80,3,7)
(24911,14,4,2,5)
(24912,64,87,3,3)
(24913,22,58,3,8)
(24914,23,49,6,1)
(24915,93,69,8,2)
(24916,51,20,4,5)
(24917,97,87,8,9)
(24918,33,27,4,6)
(24919,31,14,4,1)
(24920,67,62,3,2)
(24921,19,61,2,5)
(24922,10,11,4,2)
(24923,47,96,5,10)
(24924,15,92,2,10)
(24925,79,73,1,4)
(24926,66,68,5,6)
(24927,48,24,8,10)
(24928,86,57,3,8)
(24929,18,36,3,7)
(24930,13,70,7,8)
(24931,65,63,4,3)
(24932,55,33,6,8)
(24933,73,87,8,8)
(24934,54,68,8,6)
(24935,92,93,5,5)
(24936,16,54,3,1)
(24937,56,93,8,5)
(24938,62,57,5,5)
(24939,87,52,5,3)
(24940,86,96,4,8)
(24941,82,17,4,5)
(24942,85,30,6,7)
(24943,89,53,8,4)
(24944,6,31,4,2)
(24945,24,99,8,10)
(24946,22,26,2,9)
(24947,44,84,4,8)
(24948,79,89,5,3)
(24949,5,82,3,4)
(24950,78,98,8,2)
(24951,50,82,3,4)
(24952,12,41,2,2)
(24953,40,48,6,8)
(24954,74,33,4,7)
(24955,83,51,3,5)
(24956,39,33,6,7)
(24957,81,46,6,4)
(24958,43,29,3,9)
(24959,10,26,6,9)
(24960,68,33,3,10)
(24961,48,80,4,8)
(24962,79,70,7,5)
(24963,20,86,2,5)
(24964,85,73,1,3)
(24965,18,33,4,10)
(24966,28,44,2,2)
(24967,71,36,2,7)
(24968,35,84,5,8)
(24969,63,45,3,3)
(24970,14,42,8,5)
(24971,94,88,6,3)
(24972,26,59,3,10)
(24973,92,29,7,8)
(24974,40,93,2,8)
(24975,28,82,6,5)
(24976,66,24,1,1)
(24977,69,83,7,10)
(24978,24,70,5,6)
(24979,24,73,3,8)
(24980,31,3,7,3)
(24981,32,66,6,1)
(24982,24,63,7,9)
(24983,10,61,4,1)
(24984,85,60,5,7)
(24985,42,39,1,3)
(24986,8,49,7,9)
(24987,21,79,8,8)
(24988,82,42,7,10)
(24989,8,13,3,5)
(24990,42,99,6,4)
(24991,60,99,1,5)
(24992,58,31,4,6)
(24993,70,98,7,10)
(24994,13,48,4,5)
(24995,93,58,4,10)
(24996,0,25,3,2)
(24997,5,37,7,5)
(24998,36,23,4,4)
(24999,21,95,6,10)
(25000,25,69,5,7)
(25001,33,8,8,1)
(25002,22,49,3,9)
(25003,74,31,8,2)
(25004,57,73,1,10)
(25005,77,20,5,1)
(25006,10,41,6,10)
(25007,35,45,7,8)
(25008,81,19,4,3)
(25009,27,60,4,5)
(25010,9,3,8,6)
(25011,35,15,1,1)
(25012,55,36,6,7)
(25013,22,26,8,8)
(25014,67,49,7,10)
(25015,94,73,6,6)
(25016,92,48,4,9)
(25017,8,44,8,7)
(25018,14,63,2,5)
(25019,44,54,8,8)
(25020,56,24,8,9)
(25021,16,71,1,2)
(25022,19,40,1,1)
(25023,79,11,8,4)
(25024,26,39,8,5)
(25025,49,22,8,1)
(25026,51,15,4,7)
(25027,35,16,4,10)
(25028,6,21,3,5)
(25029,93,10,3,9)
(25030,16,23,2,1)
(25031,35,9,8,8)
(25032,14,86,7,3)
(25033,74,10,2,7)
(25034,92,70,1,4)
(25035,53,78,3,2)
(25036,99,49,5,3)
(25037,60,20,5,2)
(25038,44,91,4,3)
(25039,100,1,8,3)
(25040,87,32,8,7)
(25041,8,1,5,5)
(25042,37,2,3,3)
(25043,80,6,6,4)
(25044,55,29,4,10)
(25045,50,35,8,7)
(25046,26,60,4,9)
(25047,61,76,8,2)
(25048,74,81,1,9)
(25049,82,92,8,9)
(25050,94,4,3,3)
(25051,10,56,4,8)
(25052,85,79,2,7)
(25053,1,60,6,2)
(25054,64,70,6,3)
(25055,7,0,3,8)
(25056,41,26,8,8)
(25057,39,87,6,10)
(25058,27,98,1,7)
(25059,48,51,6,9)
(25060,29,34,7,7)
(25061,94,30,3,2)
(25062,66,10,2,10)
(25063,10,75,7,6)
(25064,0,96,1,10)
(25065,48,41,4,10)
(25066,38,69,4,6)
(25067,86,22,2,5)
(25068,22,3,6,2)
(25069,33,100,7,8)
(25070,9,35,6,4)
(25071,9,99,3,1)
(25072,60,86,1,5)
(25073,26,31,2,6)
(25074,66,37,4,3)
(25075,25,1,7,9)
(25076,4,7,2,2)
(25077,73,70,5,6)
(25078,4,73,1,1)
(25079,71,57,8,9)
(25080,39,3,4,9)
(25081,17,80,2,8)
(25082,63,87,4,3)
(25083,85,93,1,2)
(25084,22,3,6,5)
(25085,71,79,5,1)
(25086,46,9,3,7)
(25087,66,76,5,9)
(25088,79,88,2,2)
(25089,67,76,7,1)
(25090,63,27,3,10)
(25091,19,59,2,5)
(25092,28,1,2,9)
(25093,81,95,8,7)
(25094,3,20,3,7)
(25095,97,14,2,7)
(25096,68,13,8,2)
(25097,55,85,8,8)
(25098,11,20,1,6)
(25099,45,68,1,10)
(25100,35,71,8,8)
(25101,66,11,7,6)
(25102,32,16,8,4)
(25103,30,9,6,3)
(25104,89,38,1,9)
(25105,23,25,4,10)
(25106,11,24,4,6)
(25107,58,36,2,2)
(25108,74,98,1,2)
(25109,76,82,1,7)
(25110,98,10,7,8)
(25111,20,2,5,4)
(25112,7,87,5,9)
(25113,78,80,8,2)
(25114,3,95,3,3)
(25115,30,71,4,10)
(25116,68,60,6,2)
(25117,7,15,6,8)
(25118,25,84,1,2)
(25119,53,87,8,8)
(25120,39,72,6,8)
(25121,17,18,3,1)
(25122,12,81,6,1)
(25123,51,33,6,3)
(25124,59,54,2,9)
(25125,69,45,8,1)
(25126,95,68,1,1)
(25127,54,92,7,2)
(25128,29,95,5,6)
(25129,13,81,3,1)
(25130,27,47,3,10)
(25131,46,64,5,2)
(25132,58,37,2,5)
(25133,41,60,2,1)
(25134,31,10,7,4)
(25135,84,21,1,10)
(25136,98,65,4,2)
(25137,64,15,3,10)
(25138,82,15,8,4)
(25139,45,27,5,4)
(25140,30,93,5,10)
(25141,19,35,1,8)
(25142,46,74,1,6)
(25143,95,23,2,9)
(25144,54,63,5,3)
(25145,44,73,6,6)
(25146,54,83,5,6)
(25147,9,11,8,1)
(25148,71,40,6,6)
(25149,42,89,4,4)
(25150,62,44,7,4)
(25151,33,54,6,7)
(25152,16,48,8,7)
(25153,20,31,5,6)
(25154,13,71,8,5)
(25155,48,75,1,3)
(25156,81,4,7,2)
(25157,93,13,3,6)
(25158,23,24,1,10)
(25159,79,90,2,4)
(25160,37,80,1,6)
(25161,10,5,7,9)
(25162,42,37,3,2)
(25163,11,41,2,4)
(25164,45,48,8,5)
(25165,27,22,4,10)
(25166,13,33,7,6)
(25167,22,83,2,2)
(25168,63,72,1,2)
(25169,43,47,7,7)
(25170,84,8,6,8)
(25171,49,48,4,3)
(25172,96,31,1,9)
(25173,54,89,7,2)
(25174,22,13,2,5)
(25175,96,75,7,7)
(25176,13,52,3,8)
(25177,65,26,2,10)
(25178,1,47,8,9)
(25179,95,94,3,3)
(25180,24,75,4,7)
(25181,64,51,7,4)
(25182,30,33,3,4)
(25183,8,99,6,5)
(25184,16,13,7,10)
(25185,6,83,7,10)
(25186,96,71,1,2)
(25187,64,34,7,2)
(25188,75,23,5,1)
(25189,41,7,7,5)
(25190,7,52,3,5)
(25191,16,80,2,2)
(25192,59,11,6,2)
(25193,61,42,2,8)
(25194,12,28,1,1)
(25195,28,91,6,5)
(25196,13,93,6,7)
(25197,0,97,6,5)
(25198,14,20,3,4)
(25199,100,57,7,9)
(25200,34,7,4,8)
(25201,49,95,8,10)
(25202,22,29,2,10)
(25203,19,98,7,3)
(25204,90,25,3,5)
(25205,22,77,4,8)
(25206,63,17,3,3)
(25207,74,61,2,5)
(25208,34,43,1,9)
(25209,3,19,3,8)
(25210,14,12,5,10)
(25211,9,26,4,6)
(25212,51,84,8,3)
(25213,26,17,4,6)
(25214,1,7,1,2)
(25215,34,71,1,2)
(25216,14,18,4,7)
(25217,3,61,1,9)
(25218,73,83,5,9)
(25219,8,82,7,8)
(25220,31,34,6,2)
(25221,18,6,8,8)
(25222,13,96,5,2)
(25223,67,76,6,2)
(25224,60,65,7,7)
(25225,25,72,5,7)
(25226,21,31,4,3)
(25227,79,25,2,2)
(25228,25,87,1,1)
(25229,59,78,2,2)
(25230,74,21,3,8)
(25231,63,100,8,2)
(25232,31,49,6,10)
(25233,88,99,7,1)
(25234,96,65,2,4)
(25235,56,92,1,5)
(25236,44,16,2,3)
(25237,60,18,7,3)
(25238,5,60,8,9)
(25239,25,58,3,5)
(25240,74,6,6,3)
(25241,71,99,7,8)
(25242,63,71,8,3)
(25243,28,89,2,2)
(25244,71,56,5,2)
(25245,74,48,7,9)
(25246,74,36,1,6)
(25247,60,0,2,3)
(25248,74,33,7,3)
(25249,31,27,2,8)
(25250,99,82,6,3)
(25251,70,79,4,10)
(25252,34,72,7,4)
(25253,86,34,6,9)
(25254,70,31,8,2)
(25255,31,80,5,1)
(25256,13,56,7,6)
(25257,49,24,7,10)
(25258,5,16,5,7)
(25259,95,37,6,10)
(25260,75,18,5,2)
(25261,53,21,5,8)
(25262,52,77,8,10)
(25263,57,14,1,2)
(25264,36,1,4,7)
(25265,25,17,4,9)
(25266,33,71,5,7)
(25267,74,18,7,8)
(25268,37,92,7,7)
(25269,79,93,6,9)
(25270,35,63,1,5)
(25271,77,67,6,3)
(25272,35,40,5,3)
(25273,57,61,3,1)
(25274,31,27,2,1)
(25275,11,5,6,2)
(25276,97,25,8,4)
(25277,84,48,1,1)
(25278,77,86,7,10)
(25279,18,70,6,2)
(25280,76,60,6,1)
(25281,88,2,7,3)
(25282,96,4,2,7)
(25283,10,40,2,8)
(25284,65,91,8,5)
(25285,38,87,5,9)
(25286,38,9,5,5)
(25287,79,97,4,8)
(25288,23,55,8,5)
(25289,23,74,8,2)
(25290,79,50,6,4)
(25291,57,12,7,7)
(25292,2,42,4,7)
(25293,28,69,1,6)
(25294,78,54,2,5)
(25295,50,65,1,5)
(25296,20,29,7,8)
(25297,2,44,5,7)
(25298,60,19,8,2)
(25299,98,96,2,9)
(25300,37,40,3,7)
(25301,75,27,2,1)
(25302,81,53,6,7)
(25303,18,16,6,7)
(25304,45,85,2,10)
(25305,95,41,6,3)
(25306,26,28,8,3)
(25307,23,7,7,4)
(25308,13,28,1,6)
(25309,55,21,8,4)
(25310,75,79,7,10)
(25311,95,34,8,4)
(25312,85,42,4,1)
(25313,84,12,1,1)
(25314,41,3,6,7)
(25315,78,89,6,5)
(25316,16,14,1,9)
(25317,35,16,3,2)
(25318,95,37,7,9)
(25319,71,63,1,4)
(25320,5,46,3,4)
(25321,58,68,3,9)
(25322,37,29,7,3)
(25323,17,52,3,1)
(25324,66,16,2,5)
(25325,99,77,6,7)
(25326,81,77,6,10)
(25327,6,42,3,4)
(25328,54,40,4,1)
(25329,74,62,4,5)
(25330,92,4,5,8)
(25331,56,29,4,7)
(25332,11,45,2,3)
(25333,89,30,1,7)
(25334,74,17,6,4)
(25335,25,23,4,2)
(25336,21,23,2,10)
(25337,32,83,2,3)
(25338,40,82,2,2)
(25339,22,45,7,5)
(25340,99,57,4,5)
(25341,26,57,2,9)
(25342,42,14,1,4)
(25343,3,47,8,3)
(25344,36,73,6,2)
(25345,13,3,3,7)
(25346,27,60,8,2)
(25347,7,83,4,8)
(25348,71,65,6,4)
(25349,33,67,2,4)
(25350,34,69,5,2)
(25351,33,6,3,1)
(25352,46,50,1,8)
(25353,19,44,3,7)
(25354,3,34,4,2)
(25355,84,88,5,10)
(25356,52,98,5,5)
(25357,30,17,6,8)
(25358,86,14,1,5)
(25359,87,94,5,3)
(25360,44,40,6,3)
(25361,84,8,4,7)
(25362,9,93,8,4)
(25363,80,37,5,2)
(25364,0,26,7,3)
(25365,9,47,4,4)
(25366,27,37,1,2)
(25367,31,67,3,5)
(25368,73,2,2,8)
(25369,77,79,8,8)
(25370,72,10,3,6)
(25371,90,15,8,3)
(25372,31,37,8,1)
(25373,63,87,2,10)
(25374,33,18,6,2)
(25375,98,38,6,4)
(25376,7,27,1,1)
(25377,69,95,8,2)
(25378,71,7,5,6)
(25379,90,21,2,5)
(25380,24,67,8,5)
(25381,19,3,4,7)
(25382,21,51,4,7)
(25383,55,89,1,3)
(25384,16,93,8,5)
(25385,53,71,4,2)
(25386,79,38,1,7)
(25387,26,92,8,8)
(25388,24,86,6,9)
(25389,55,57,2,3)
(25390,74,10,6,4)
(25391,100,43,3,3)
(25392,1,70,4,4)
(25393,41,90,1,4)
(25394,95,60,6,7)
(25395,51,73,6,3)
(25396,58,6,6,9)
(25397,63,44,8,2)
(25398,54,14,1,9)
(25399,23,87,5,7)
(25400,57,66,2,6)
(25401,21,55,6,2)
(25402,14,68,1,5)
(25403,40,4,7,4)
(25404,10,21,4,2)
(25405,65,30,5,5)
(25406,10,6,1,1)
(25407,59,38,3,7)
(25408,70,3,8,4)
(25409,25,94,8,2)
(25410,61,40,1,3)
(25411,44,8,1,5)
(25412,97,41,7,3)
(25413,72,1,3,3)
(25414,74,84,8,5)
(25415,21,6,2,6)
(25416,10,26,5,5)
(25417,86,40,6,2)
(25418,77,47,2,4)
(25419,79,57,7,9)
(25420,16,75,7,9)
(25421,88,5,7,9)
(25422,53,23,7,1)
(25423,3,14,2,1)
(25424,27,37,4,2)
(25425,77,27,4,5)
(25426,74,41,7,3)
(25427,64,52,8,3)
(25428,93,27,6,5)
(25429,99,54,4,2)
(25430,77,40,2,6)
(25431,54,46,3,2)
(25432,83,22,6,4)
(25433,49,32,2,1)
(25434,39,16,1,6)
(25435,34,42,5,2)
(25436,69,12,7,5)
(25437,66,21,5,7)
(25438,62,61,2,1)
(25439,74,29,3,10)
(25440,51,56,8,2)
(25441,54,26,7,5)
(25442,42,93,2,7)
(25443,34,45,6,9)
(25444,58,74,3,10)
(25445,95,87,3,6)
(25446,48,53,7,1)
(25447,48,100,6,9)
(25448,22,58,6,5)
(25449,84,35,4,6)
(25450,98,0,8,2)
(25451,35,79,3,5)
(25452,82,56,4,3)
(25453,54,92,1,5)
(25454,62,69,7,9)
(25455,79,18,4,5)
(25456,48,58,4,7)
(25457,60,10,1,5)
(25458,11,83,5,6)
(25459,27,66,5,2)
(25460,22,57,2,9)
(25461,14,23,1,3)
(25462,59,1,3,3)
(25463,87,53,4,6)
(25464,10,57,7,4)
(25465,68,4,8,10)
(25466,53,93,1,10)
(25467,59,78,7,7)
(25468,34,63,4,8)
(25469,87,70,1,4)
(25470,38,28,7,3)
(25471,81,53,5,4)
(25472,76,22,4,4)
(25473,94,87,8,9)
(25474,45,59,1,7)
(25475,47,16,1,5)
(25476,72,4,8,4)
(25477,62,6,2,6)
(25478,20,1,3,3)
(25479,93,59,2,6)
(25480,18,58,8,8)
(25481,12,87,6,5)
(25482,45,52,3,6)
(25483,69,0,6,8)
(25484,4,29,5,3)
(25485,2,25,2,2)
(25486,26,23,7,7)
(25487,49,77,4,5)
(25488,0,39,1,4)
(25489,25,87,6,8)
(25490,38,47,3,4)
(25491,47,28,8,8)
(25492,58,59,6,2)
(25493,84,5,8,5)
(25494,95,76,3,9)
(25495,52,26,2,3)
(25496,65,47,5,6)
(25497,33,94,3,8)
