#(id,from,to,speed,planTime)
(25316,57,12,3,2)
(25317,12,41,7,9)
(25318,56,4,1,4)
(25319,99,55,3,4)
(25320,97,56,3,9)
(25321,12,55,7,3)
(25322,44,9,3,1)
(25323,70,59,2,5)
(25324,22,26,6,7)
(25325,19,5,6,10)
(25326,61,94,3,4)
(25327,100,37,4,1)
(25328,44,99,4,5)
(25329,54,99,5,8)
(25330,7,70,4,7)
(25331,80,33,2,3)
(25332,11,49,1,7)
(25333,6,26,6,4)
(25334,71,88,2,8)
(25335,76,60,8,10)
(25336,58,56,3,7)
(25337,54,16,4,4)
(25338,86,70,1,9)
(25339,55,43,1,8)
(25340,92,4,1,5)
(25341,82,98,4,6)
(25342,37,45,5,6)
(25343,4,47,1,4)
(25344,2,62,7,6)
(25345,77,91,2,8)
(25346,12,56,6,1)
(25347,98,48,5,2)
(25348,4,26,5,9)
(25349,24,6,4,10)
(25350,2,65,5,4)
(25351,11,7,4,10)
(25352,68,97,1,10)
(25353,87,10,2,8)
(25354,92,16,8,10)
(25355,97,80,3,3)
(25356,21,79,6,8)
(25357,18,9,3,10)
(25358,85,36,3,7)
(25359,57,61,5,3)
(25360,30,59,1,9)
(25361,20,89,8,10)
(25362,56,49,4,3)
(25363,81,97,1,8)
(25364,27,30,4,4)
(25365,61,30,1,2)
(25366,27,14,3,5)
(25367,28,58,2,8)
(25368,48,36,8,8)
(25369,46,21,6,3)
(25370,75,47,3,6)
(25371,24,78,3,9)
(25372,60,44,8,8)
(25373,74,9,8,10)
(25374,74,25,6,10)
(25375,34,9,5,1)
(25376,97,100,2,9)
(25377,20,63,2,9)
(25378,9,17,5,8)
(25379,94,68,1,5)
(25380,12,24,1,5)
(25381,84,44,1,8)
(25382,20,29,1,10)
(25383,89,1,1,4)
(25384,100,54,8,8)
(25385,16,17,1,9)
(25386,33,89,2,1)
(25387,56,47,7,3)
(25388,70,59,1,5)
(25389,54,94,6,1)
(25390,74,71,7,8)
(25391,23,63,2,9)
(25392,16,77,8,7)
(25393,45,18,1,2)
(25394,6,72,5,6)
(25395,70,88,3,4)
(25396,98,38,8,1)
(25397,84,51,5,7)
(25398,73,6,3,1)
(25399,69,70,8,3)
(25400,98,21,2,1)
(25401,38,82,3,10)
(25402,5,75,6,10)
(25403,15,43,4,4)
(25404,32,54,3,5)
(25405,57,43,5,4)
(25406,49,46,5,8)
(25407,67,52,4,2)
(25408,72,75,6,5)
(25409,56,74,1,8)
(25410,1,67,7,6)
(25411,9,2,5,8)
(25412,55,93,3,7)
(25413,87,82,3,4)
(25414,80,71,2,3)
(25415,74,55,1,10)
(25416,81,66,4,8)
(25417,92,66,8,8)
(25418,84,86,5,8)
(25419,39,87,5,7)
(25420,79,95,6,6)
(25421,29,99,4,2)
(25422,21,55,6,3)
(25423,61,14,5,10)
(25424,32,48,3,6)
(25425,65,76,4,8)
(25426,13,27,3,4)
(25427,13,80,8,5)
(25428,75,2,3,1)
(25429,52,12,8,2)
(25430,66,65,4,6)
(25431,7,66,6,5)
(25432,94,89,1,10)
(25433,58,69,8,5)
(25434,13,87,8,10)
(25435,81,43,3,8)
(25436,3,72,3,6)
(25437,85,58,7,4)
(25438,74,62,4,4)
(25439,27,48,8,5)
(25440,88,6,1,4)
(25441,75,28,7,2)
(25442,66,31,7,10)
(25443,26,48,4,3)
(25444,71,18,8,6)
(25445,27,30,5,6)
(25446,91,32,6,9)
(25447,69,93,6,5)
(25448,36,21,4,10)
(25449,52,38,6,3)
(25450,68,31,3,7)
(25451,63,87,1,7)
(25452,84,92,5,9)
(25453,49,11,7,5)
(25454,95,76,7,6)
(25455,20,52,3,10)
(25456,72,92,7,4)
(25457,29,7,8,7)
(25458,37,15,8,2)
(25459,53,99,1,6)
(25460,42,46,3,3)
(25461,57,60,7,1)
(25462,35,9,6,9)
(25463,12,8,8,2)
(25464,99,86,8,8)
(25465,92,66,4,5)
(25466,33,37,5,3)
(25467,87,18,8,5)
(25468,16,78,4,10)
(25469,37,3,3,6)
(25470,63,94,2,8)
(25471,53,91,4,7)
(25472,76,67,3,3)
(25473,32,9,8,1)
(25474,97,85,7,3)
(25475,55,77,6,3)
(25476,54,84,2,3)
(25477,86,70,8,6)
(25478,63,95,3,4)
(25479,86,30,5,2)
(25480,48,56,8,2)
(25481,65,82,1,7)
(25482,66,51,8,6)
(25483,28,10,5,1)
(25484,93,33,7,7)
(25485,2,42,4,10)
(25486,37,3,6,5)
(25487,85,56,8,4)
(25488,64,65,4,5)
(25489,98,14,4,2)
(25490,64,39,3,7)
(25491,48,28,5,6)
(25492,12,54,2,3)
(25493,95,4,3,1)
(25494,59,15,7,4)
(25495,23,90,2,8)
(25496,6,45,8,7)
(25497,58,8,1,1)
(25498,47,9,2,6)
(25499,36,43,8,8)
(25500,96,12,6,5)
(25501,16,45,6,5)
(25502,12,80,6,10)
(25503,69,49,3,3)
(25504,93,39,6,10)
(25505,98,100,4,5)
(25506,8,42,4,10)
(25507,84,79,3,7)
(25508,91,11,2,2)
(25509,7,96,6,3)
(25510,76,54,8,5)
(25511,54,29,7,10)
(25512,19,51,5,10)
(25513,2,26,6,2)
(25514,19,53,6,7)
(25515,32,3,2,4)
(25516,65,56,3,9)
(25517,3,13,6,1)
(25518,18,47,3,6)
(25519,76,95,6,9)
(25520,98,21,7,2)
(25521,98,74,1,10)
(25522,26,16,5,10)
(25523,70,6,2,2)
(25524,61,60,3,7)
(25525,24,49,1,3)
(25526,95,70,2,4)
(25527,16,32,5,8)
(25528,4,29,6,2)
(25529,54,71,8,10)
(25530,39,91,8,10)
(25531,96,22,4,6)
(25532,33,54,1,1)
(25533,54,15,8,1)
(25534,36,64,7,2)
(25535,48,41,7,4)
(25536,21,27,3,4)
(25537,97,25,7,8)
(25538,16,49,3,7)
(25539,22,44,7,1)
(25540,49,93,6,5)
(25541,7,67,6,3)
(25542,31,74,2,4)
(25543,66,7,7,2)
(25544,33,88,2,3)
(25545,64,70,7,8)
(25546,70,66,4,4)
(25547,61,64,1,8)
(25548,56,64,6,2)
(25549,30,15,8,7)
(25550,40,50,6,3)
(25551,57,25,1,4)
(25552,64,56,7,2)
(25553,77,42,2,8)
(25554,59,51,4,9)
(25555,14,38,1,2)
(25556,1,94,3,4)
(25557,60,40,3,4)
(25558,89,39,1,8)
(25559,63,3,6,8)
(25560,58,11,2,6)
(25561,4,13,3,4)
(25562,15,72,4,4)
(25563,10,65,2,10)
(25564,10,33,5,4)
(25565,72,90,5,4)
(25566,28,31,2,7)
(25567,34,46,7,9)
(25568,9,74,4,1)
(25569,39,64,1,6)
(25570,35,11,8,5)
(25571,28,84,5,6)
(25572,17,49,8,10)
(25573,90,33,1,2)
(25574,15,61,8,8)
(25575,6,28,6,3)
(25576,54,23,4,8)
(25577,86,55,4,6)
(25578,66,80,5,8)
(25579,16,73,8,3)
(25580,73,42,3,3)
(25581,26,75,1,1)
(25582,35,41,8,10)
(25583,68,34,5,8)
(25584,8,87,5,4)
(25585,41,12,6,7)
(25586,43,84,2,4)
(25587,56,87,8,1)
(25588,80,16,6,4)
(25589,90,77,4,8)
(25590,17,37,4,7)
(25591,23,24,6,9)
(25592,62,24,3,5)
(25593,35,91,6,2)
(25594,74,18,5,7)
(25595,4,28,7,2)
(25596,95,58,8,8)
(25597,34,37,2,1)
(25598,74,77,8,7)
(25599,53,45,2,7)
(25600,21,51,7,10)
(25601,41,32,6,4)
(25602,1,71,8,8)
(25603,50,10,8,8)
(25604,67,78,4,9)
(25605,14,89,7,1)
(25606,17,89,1,4)
(25607,86,63,2,7)
(25608,13,6,2,10)
(25609,89,96,5,1)
(25610,66,69,7,2)
(25611,30,62,3,6)
(25612,92,47,4,10)
(25613,99,59,7,8)
(25614,44,21,2,2)
(25615,7,29,8,1)
(25616,89,76,8,1)
(25617,98,89,2,1)
(25618,33,19,2,7)
(25619,80,94,3,2)
(25620,92,43,6,4)
(25621,53,1,1,9)
(25622,21,52,7,4)
(25623,81,76,1,1)
(25624,51,91,1,6)
(25625,31,8,3,10)
(25626,78,69,5,8)
(25627,14,99,6,9)
(25628,94,84,6,7)
(25629,84,27,5,4)
(25630,31,100,3,5)
(25631,75,77,2,5)
(25632,19,42,2,8)
(25633,49,99,2,6)
(25634,67,44,1,4)
(25635,94,64,3,8)
(25636,47,84,6,5)
(25637,63,78,5,10)
(25638,77,7,5,2)
(25639,93,29,2,2)
(25640,58,73,4,4)
(25641,88,11,7,5)
(25642,96,55,7,7)
(25643,92,15,3,7)
(25644,99,90,5,1)
(25645,32,85,8,5)
(25646,43,56,3,2)
(25647,36,35,1,10)
(25648,59,53,3,3)
(25649,63,27,2,1)
(25650,33,9,4,8)
(25651,24,76,2,2)
(25652,18,43,1,2)
(25653,79,7,6,8)
(25654,14,19,6,10)
(25655,54,80,4,6)
(25656,32,98,3,10)
(25657,76,91,4,4)
(25658,51,24,6,3)
(25659,99,85,4,10)
(25660,79,1,5,6)
(25661,7,23,1,10)
(25662,42,74,5,7)
(25663,19,10,5,4)
(25664,72,50,6,4)
(25665,6,52,1,4)
(25666,34,90,6,9)
(25667,89,47,1,8)
(25668,62,5,1,8)
(25669,86,20,7,10)
(25670,93,28,3,9)
(25671,37,3,4,1)
(25672,4,75,1,3)
(25673,78,37,3,1)
(25674,26,72,2,3)
(25675,18,80,7,4)
(25676,36,53,2,9)
(25677,72,48,8,2)
(25678,75,51,4,9)
(25679,5,61,8,3)
(25680,35,96,8,9)
(25681,32,61,5,5)
(25682,32,7,1,4)
(25683,38,27,6,4)
(25684,32,2,3,9)
(25685,2,50,8,1)
(25686,52,1,4,1)
(25687,61,14,4,4)
(25688,61,84,8,1)
(25689,96,85,4,2)
(25690,43,25,1,10)
(25691,3,63,2,8)
(25692,17,56,2,1)
(25693,57,11,1,7)
(25694,63,88,7,4)
(25695,53,79,5,2)
(25696,14,33,6,6)
(25697,69,7,8,9)
(25698,83,68,5,6)
(25699,83,53,7,1)
(25700,60,11,8,10)
(25701,73,16,3,4)
(25702,55,40,7,1)
(25703,18,35,4,1)
(25704,19,26,7,3)
(25705,84,81,2,10)
(25706,100,97,2,3)
(25707,49,25,8,2)
(25708,87,51,7,6)
(25709,67,51,1,7)
(25710,42,9,4,10)
(25711,95,50,1,3)
(25712,28,87,3,2)
(25713,67,1,2,9)
(25714,98,83,2,10)
(25715,59,31,5,8)
(25716,34,85,8,5)
(25717,87,3,1,4)
(25718,63,55,6,10)
(25719,5,34,8,10)
(25720,20,21,6,6)
(25721,74,26,3,5)
(25722,8,54,6,2)
(25723,37,81,6,2)
(25724,65,68,4,1)
(25725,22,44,1,10)
(25726,99,71,3,2)
(25727,4,63,7,10)
(25728,84,35,1,10)
(25729,61,14,8,1)
(25730,20,54,8,8)
(25731,35,99,7,5)
(25732,19,97,8,2)
(25733,92,33,6,4)
(25734,3,17,2,8)
(25735,80,37,7,10)
(25736,24,39,4,3)
(25737,5,55,6,4)
(25738,92,31,7,2)
(25739,7,43,3,1)
(25740,44,100,5,4)
(25741,24,88,4,1)
(25742,35,37,4,1)
(25743,16,85,3,5)
(25744,59,30,7,3)
(25745,84,38,4,3)
(25746,68,16,6,10)
(25747,58,30,2,6)
(25748,29,21,8,10)
(25749,60,12,3,6)
(25750,48,66,4,8)
(25751,3,64,5,4)
(25752,45,36,8,6)
(25753,73,100,4,7)
(25754,15,76,5,5)
(25755,57,92,6,6)
(25756,64,7,4,1)
(25757,18,88,2,8)
(25758,54,87,4,3)
(25759,50,58,2,10)
(25760,93,95,5,3)
(25761,94,80,5,8)
(25762,7,72,4,3)
(25763,15,10,2,1)
(25764,16,93,5,1)
(25765,81,70,2,2)
(25766,56,86,1,3)
(25767,43,12,7,10)
(25768,59,75,8,3)
(25769,6,62,4,4)
(25770,85,48,7,7)
(25771,57,79,8,9)
(25772,24,81,8,9)
(25773,51,62,2,1)
(25774,48,85,6,5)
(25775,48,16,6,9)
(25776,42,83,3,2)
(25777,97,25,1,1)
(25778,25,89,5,2)
(25779,68,60,7,7)
(25780,40,17,2,6)
(25781,78,38,5,2)
(25782,22,66,1,9)
(25783,33,99,7,9)
(25784,33,40,5,3)
(25785,16,83,8,2)
(25786,72,93,7,3)
(25787,4,81,7,1)
(25788,97,78,2,7)
(25789,67,88,8,1)
(25790,5,21,1,10)
(25791,71,38,3,3)
(25792,29,36,5,4)
(25793,18,97,1,6)
(25794,89,60,4,9)
(25795,40,11,8,6)
(25796,40,22,2,2)
(25797,61,64,5,5)
(25798,84,5,6,2)
(25799,42,16,7,8)
(25800,51,43,1,7)
(25801,39,54,3,1)
(25802,14,92,5,2)
(25803,54,8,6,1)
(25804,81,54,6,1)
(25805,17,96,4,6)
(25806,52,59,5,5)
(25807,27,64,5,7)
(25808,7,33,1,9)
(25809,39,10,8,6)
(25810,53,97,6,6)
(25811,56,48,1,1)
(25812,1,2,1,2)
(25813,49,39,8,8)
(25814,50,24,8,4)
(25815,40,11,2,4)
(25816,95,53,5,4)
(25817,14,21,2,6)
(25818,18,44,5,3)
(25819,91,74,4,5)
(25820,75,46,3,2)
(25821,37,32,6,4)
(25822,7,69,6,1)
(25823,31,64,6,3)
(25824,68,89,5,2)
(25825,9,98,2,10)
(25826,41,73,3,5)
(25827,98,19,8,6)
(25828,17,90,5,8)
(25829,21,23,3,8)
(25830,91,50,2,5)
(25831,65,19,5,3)
(25832,7,64,4,7)
(25833,61,67,1,7)
(25834,91,51,8,8)
(25835,70,65,2,1)
(25836,54,8,2,10)
(25837,30,79,8,3)
(25838,28,77,8,7)
(25839,47,99,2,6)
(25840,63,93,3,3)
(25841,11,69,5,10)
(25842,20,67,1,8)
(25843,83,98,1,10)
(25844,57,19,2,2)
(25845,97,66,8,1)
(25846,94,58,5,7)
(25847,8,95,6,6)
(25848,87,18,1,7)
(25849,38,28,5,7)
(25850,46,36,8,9)
(25851,85,78,1,6)
(25852,48,78,8,10)
(25853,95,90,1,1)
(25854,47,90,3,1)
(25855,84,26,6,8)
(25856,95,76,4,8)
(25857,3,66,4,1)
(25858,1,41,1,8)
(25859,71,43,6,7)
(25860,72,58,3,6)
(25861,47,88,6,7)
(25862,77,87,8,2)
(25863,64,79,2,1)
(25864,55,50,1,9)
(25865,15,81,3,9)
(25866,74,36,4,5)
(25867,30,83,6,3)
(25868,40,30,7,2)
(25869,18,30,2,4)
(25870,16,35,7,6)
(25871,65,38,7,8)
(25872,88,28,2,10)
(25873,9,88,2,3)
(25874,75,27,4,7)
(25875,10,41,5,9)
(25876,71,32,4,7)
(25877,61,22,8,3)
(25878,56,90,1,8)
(25879,28,45,3,1)
(25880,25,70,1,2)
(25881,9,96,3,6)
(25882,75,94,8,9)
(25883,34,99,4,6)
(25884,31,75,7,3)
(25885,96,28,4,1)
(25886,17,80,4,4)
(25887,77,66,1,4)
(25888,88,86,8,5)
(25889,33,2,7,9)
(25890,95,17,8,2)
(25891,67,78,5,4)
(25892,52,78,3,10)
(25893,5,62,6,10)
(25894,93,25,5,9)
(25895,91,83,2,1)
(25896,20,57,8,5)
(25897,58,3,4,9)
(25898,71,100,2,6)
(25899,77,19,4,6)
(25900,48,77,5,9)
(25901,38,28,7,6)
(25902,5,94,7,1)
(25903,28,24,7,6)
(25904,80,100,2,1)
(25905,55,9,5,5)
(25906,60,80,5,4)
(25907,98,100,6,8)
(25908,28,46,6,10)
(25909,26,75,6,10)
(25910,68,2,4,8)
(25911,25,3,1,4)
(25912,2,44,4,4)
(25913,4,38,4,3)
(25914,70,98,3,2)
(25915,49,71,5,6)
(25916,17,65,6,4)
(25917,39,93,7,5)
(25918,94,2,7,6)
(25919,4,51,1,5)
(25920,47,20,6,5)
(25921,9,49,2,3)
(25922,46,16,3,7)
(25923,87,12,3,1)
(25924,77,16,7,8)
(25925,8,74,5,7)
(25926,75,82,6,3)
(25927,85,49,3,6)
(25928,68,50,5,10)
(25929,50,45,8,6)
(25930,12,2,6,10)
(25931,66,12,2,2)
(25932,79,51,2,10)
(25933,24,37,6,10)
(25934,70,13,2,9)
(25935,61,17,1,4)
(25936,18,16,8,9)
(25937,12,14,3,3)
(25938,68,4,1,1)
(25939,67,24,5,6)
(25940,27,85,6,2)
(25941,21,71,7,4)
(25942,35,82,4,6)
(25943,50,80,8,10)
(25944,47,88,2,7)
(25945,1,80,4,8)
(25946,52,74,5,8)
(25947,70,54,3,2)
(25948,7,34,2,3)
(25949,76,60,8,4)
(25950,59,93,6,3)
(25951,12,1,2,7)
(25952,58,77,5,2)
(25953,97,9,4,1)
(25954,82,68,7,7)
(25955,21,90,3,3)
(25956,23,26,7,9)
(25957,37,32,7,2)
(25958,24,76,4,2)
(25959,76,8,1,9)
(25960,36,43,4,3)
(25961,51,13,5,4)
(25962,80,12,4,7)
(25963,1,40,3,1)
(25964,17,19,5,3)
(25965,2,46,5,9)
(25966,21,82,4,4)
(25967,41,5,8,2)
(25968,47,5,1,2)
(25969,69,47,5,5)
(25970,10,72,6,2)
(25971,63,34,3,4)
(25972,4,9,5,5)
(25973,54,85,3,2)
(25974,66,97,2,4)
(25975,1,6,3,3)
(25976,62,96,6,8)
(25977,94,32,7,10)
(25978,55,34,1,4)
(25979,19,48,7,1)
(25980,56,37,1,9)
(25981,21,12,6,7)
(25982,9,13,1,3)
(25983,18,76,3,8)
(25984,23,7,1,10)
(25985,90,42,5,1)
(25986,75,35,1,7)
(25987,34,68,1,7)
(25988,4,98,1,1)
(25989,9,40,1,2)
(25990,52,5,5,8)
(25991,32,37,6,1)
(25992,95,62,8,2)
(25993,3,45,1,2)
(25994,31,49,4,4)
(25995,16,92,7,6)
(25996,89,8,6,7)
(25997,47,9,2,8)
(25998,65,47,4,10)
(25999,35,20,5,1)
(26000,34,75,8,3)
(26001,19,44,1,7)
(26002,44,90,7,4)
(26003,33,71,2,2)
(26004,78,28,1,3)
(26005,88,40,8,6)
(26006,39,96,5,9)
(26007,67,52,4,2)
(26008,78,66,4,8)
(26009,61,56,5,8)
(26010,45,11,5,5)
(26011,33,96,6,10)
(26012,24,86,8,3)
(26013,12,15,7,4)
(26014,65,26,8,7)
(26015,79,77,4,5)
(26016,16,92,3,7)
(26017,91,13,5,7)
(26018,79,95,7,3)
(26019,45,95,4,10)
(26020,32,12,3,3)
(26021,78,88,3,3)
(26022,66,30,8,2)
(26023,58,59,5,2)
(26024,2,100,5,5)
(26025,12,61,6,5)
(26026,7,30,7,6)
(26027,24,65,3,1)
(26028,29,5,6,10)
(26029,45,54,2,10)
(26030,35,62,4,5)
(26031,20,96,1,6)
(26032,95,10,6,5)
(26033,22,10,1,10)
(26034,91,15,6,3)
(26035,32,5,4,10)
(26036,62,21,6,7)
(26037,27,17,1,5)
(26038,78,71,5,3)
(26039,67,20,1,1)
(26040,30,38,3,1)
(26041,99,22,5,3)
(26042,88,18,3,2)
(26043,22,73,7,10)
(26044,94,47,8,8)
(26045,15,54,8,2)
(26046,25,84,3,2)
(26047,4,64,1,5)
(26048,1,25,7,9)
(26049,98,74,2,9)
(26050,91,92,8,6)
(26051,65,38,2,7)
(26052,84,86,6,1)
(26053,40,12,4,1)
(26054,48,84,3,8)
(26055,47,12,8,7)
(26056,89,25,2,10)
(26057,50,89,8,1)
(26058,80,79,8,4)
(26059,16,2,7,5)
(26060,87,37,2,10)
(26061,49,92,4,3)
(26062,75,50,5,8)
(26063,14,84,2,4)
(26064,60,26,6,9)
(26065,66,62,5,1)
(26066,40,56,3,3)
(26067,57,49,8,7)
(26068,86,56,6,3)
(26069,47,66,1,1)
(26070,67,78,8,7)
(26071,61,73,8,1)
(26072,98,20,3,1)
(26073,33,82,4,9)
(26074,37,3,6,8)
(26075,52,34,5,1)
(26076,89,13,3,2)
(26077,30,2,1,1)
(26078,79,7,3,6)
(26079,31,9,8,10)
(26080,80,91,4,2)
(26081,24,53,4,5)
(26082,7,12,2,7)
(26083,45,97,1,6)
(26084,62,67,3,3)
(26085,20,33,6,9)
(26086,91,15,2,8)
(26087,75,50,6,1)
(26088,92,95,7,7)
(26089,47,51,5,8)
(26090,62,35,2,3)
(26091,83,8,8,4)
(26092,27,16,2,9)
(26093,100,77,2,6)
(26094,43,35,1,3)
(26095,36,64,7,2)
(26096,58,38,8,5)
(26097,88,23,5,10)
(26098,9,22,7,10)
(26099,82,3,8,9)
(26100,70,77,1,5)
(26101,5,100,4,9)
(26102,35,21,6,6)
(26103,36,38,5,1)
(26104,27,45,3,10)
(26105,19,60,7,9)
(26106,33,29,6,2)
(26107,83,60,5,3)
(26108,88,78,8,3)
(26109,29,83,3,1)
(26110,56,59,3,7)
(26111,48,37,6,8)
(26112,81,87,4,2)
(26113,98,63,3,8)
(26114,43,99,5,8)
(26115,10,21,5,1)
(26116,50,54,6,1)
(26117,88,83,7,5)
(26118,93,81,4,6)
(26119,17,73,1,8)
(26120,11,9,5,10)
(26121,23,78,1,1)
(26122,28,38,6,2)
(26123,10,22,3,6)
(26124,75,78,7,9)
(26125,13,85,1,7)
(26126,65,94,5,7)
(26127,66,14,1,1)
(26128,74,33,5,7)
(26129,62,79,1,1)
(26130,68,54,2,8)
(26131,76,16,2,10)
(26132,93,80,1,4)
(26133,64,73,4,4)
(26134,66,62,8,10)
(26135,27,93,8,2)
(26136,25,48,2,8)
(26137,78,61,5,6)
(26138,66,4,1,6)
(26139,19,66,3,3)
(26140,97,58,1,2)
(26141,30,85,8,10)
(26142,98,52,4,1)
(26143,44,42,4,5)
(26144,41,75,6,7)
(26145,87,82,8,6)
(26146,37,92,3,3)
(26147,9,35,5,10)
(26148,92,93,2,5)
(26149,77,5,6,3)
(26150,56,3,3,9)
(26151,96,23,4,2)
(26152,49,78,7,7)
(26153,59,22,4,9)
(26154,65,83,1,2)
(26155,69,23,4,8)
(26156,15,94,7,5)
(26157,50,57,5,8)
(26158,11,68,6,7)
(26159,43,28,7,5)
(26160,57,1,4,8)
(26161,23,16,3,3)
(26162,50,64,2,2)
(26163,39,89,1,9)
(26164,34,14,4,8)
(26165,22,67,1,10)
(26166,35,99,5,10)
(26167,78,35,7,7)
(26168,87,96,1,10)
(26169,63,64,4,10)
(26170,27,11,1,9)
(26171,51,58,8,2)
(26172,23,69,8,7)
(26173,87,7,1,10)
(26174,57,22,2,7)
(26175,8,16,2,8)
(26176,63,69,2,5)
(26177,32,54,3,9)
(26178,16,18,2,7)
(26179,27,100,5,9)
(26180,68,48,6,5)
(26181,28,27,1,2)
(26182,76,15,3,8)
(26183,35,1,7,3)
(26184,7,30,4,7)
(26185,19,49,8,7)
(26186,27,44,7,6)
(26187,93,18,4,6)
(26188,65,100,4,7)
(26189,79,18,2,2)
(26190,84,99,2,6)
(26191,52,100,2,3)
(26192,30,11,4,2)
(26193,59,100,1,7)
(26194,44,4,4,1)
(26195,21,57,1,9)
(26196,8,87,6,9)
(26197,4,20,7,1)
(26198,19,86,2,7)
(26199,86,81,3,1)
(26200,91,4,5,4)
(26201,4,52,7,3)
(26202,7,96,3,8)
(26203,52,88,3,3)
(26204,74,91,1,9)
(26205,11,39,5,7)
(26206,25,23,6,2)
(26207,55,84,5,6)
(26208,88,41,3,3)
(26209,44,78,6,1)
(26210,73,78,4,8)
(26211,17,90,6,6)
(26212,81,86,7,8)
(26213,25,36,5,3)
(26214,11,76,1,10)
(26215,11,85,6,10)
(26216,77,2,8,10)
(26217,79,32,3,9)
(26218,9,96,1,8)
(26219,85,16,5,6)
(26220,1,83,5,9)
(26221,71,33,1,7)
(26222,60,38,3,5)
(26223,74,54,6,10)
(26224,56,60,6,9)
(26225,91,37,8,9)
(26226,84,18,1,8)
(26227,85,94,2,7)
(26228,28,96,6,4)
(26229,80,43,8,8)
(26230,80,23,2,2)
(26231,76,81,7,3)
(26232,92,72,7,1)
(26233,60,9,8,6)
(26234,78,13,3,6)
(26235,58,52,2,10)
(26236,99,13,7,5)
(26237,7,65,7,10)
(26238,39,83,6,2)
(26239,63,94,7,9)
(26240,17,21,5,9)
(26241,29,74,6,4)
(26242,38,39,8,10)
(26243,90,19,1,3)
(26244,84,19,2,1)
(26245,83,40,5,8)
(26246,22,19,8,7)
(26247,65,87,5,2)
(26248,7,30,3,1)
(26249,55,84,1,4)
(26250,22,64,4,10)
(26251,34,24,5,4)
(26252,42,26,1,1)
(26253,65,90,6,5)
(26254,9,83,1,5)
(26255,69,67,3,7)
(26256,48,18,7,3)
(26257,1,57,7,7)
(26258,72,86,5,8)
(26259,9,93,2,6)
(26260,18,88,2,6)
(26261,77,23,1,3)
(26262,5,47,2,1)
(26263,65,18,1,2)
(26264,35,65,3,5)
(26265,73,61,8,1)
(26266,98,50,6,2)
(26267,94,77,3,7)
(26268,64,33,1,8)
(26269,55,70,3,9)
(26270,69,90,1,6)
(26271,59,40,1,7)
(26272,56,63,4,1)
(26273,75,44,4,3)
(26274,45,26,3,9)
(26275,55,36,6,3)
(26276,20,1,6,2)
(26277,22,91,6,6)
(26278,32,24,6,7)
(26279,63,75,2,4)
(26280,38,16,8,7)
(26281,59,71,8,6)
(26282,96,64,6,6)
(26283,51,50,2,10)
(26284,50,33,8,7)
(26285,23,35,6,7)
(26286,58,95,4,5)
(26287,70,80,7,1)
(26288,96,89,2,10)
(26289,11,5,2,1)
(26290,21,58,7,10)
(26291,8,31,5,5)
(26292,63,91,2,2)
(26293,25,1,6,3)
(26294,95,38,4,7)
(26295,17,49,8,2)
(26296,89,44,3,10)
(26297,48,82,4,7)
(26298,40,68,3,3)
(26299,98,87,8,5)
(26300,77,39,6,7)
(26301,39,40,5,9)
(26302,29,48,1,7)
(26303,96,70,5,1)
(26304,13,30,1,5)
(26305,11,43,6,2)
(26306,10,74,3,8)
(26307,12,3,1,9)
(26308,93,15,3,4)
(26309,6,84,2,5)
(26310,83,63,3,9)
(26311,33,39,1,7)
(26312,20,1,6,7)
(26313,96,41,5,4)
(26314,66,83,2,4)
(26315,37,82,1,8)
(26316,48,63,6,9)
(26317,98,26,1,7)
(26318,88,17,8,1)
(26319,7,77,6,7)
(26320,29,25,4,10)
(26321,65,43,7,1)
(26322,77,44,2,10)
(26323,77,42,7,6)
(26324,53,29,6,8)
(26325,68,65,6,4)
(26326,85,91,5,6)
(26327,68,35,3,7)
(26328,10,94,6,3)
(26329,76,50,7,5)
(26330,63,13,4,3)
(26331,89,53,1,8)
(26332,40,85,4,6)
(26333,2,20,6,9)
(26334,62,95,1,10)
(26335,81,66,6,10)
(26336,59,32,6,2)
(26337,81,16,7,10)
(26338,29,82,5,9)
(26339,34,6,6,7)
(26340,43,73,8,7)
(26341,44,25,5,1)
(26342,71,70,7,7)
(26343,87,48,2,3)
(26344,80,24,8,1)
(26345,91,51,3,5)
(26346,84,5,2,9)
(26347,62,28,8,5)
(26348,100,31,3,9)
(26349,7,79,6,1)
(26350,100,39,3,10)
(26351,87,72,6,4)
(26352,95,14,6,7)
(26353,16,83,8,8)
(26354,39,99,5,9)
(26355,26,15,1,6)
(26356,97,55,3,1)
(26357,85,73,5,10)
(26358,11,60,5,3)
(26359,83,6,2,2)
(26360,71,91,7,7)
(26361,25,74,4,8)
(26362,72,58,5,4)
(26363,72,19,8,5)
(26364,25,95,2,2)
(26365,19,54,2,4)
(26366,65,16,7,6)
(26367,73,40,7,6)
(26368,82,42,6,1)
(26369,68,70,7,9)
(26370,27,84,2,10)
(26371,55,64,7,7)
(26372,11,91,5,10)
(26373,44,85,8,10)
(26374,52,36,4,4)
(26375,27,82,8,9)
(26376,75,51,6,5)
(26377,21,86,7,5)
(26378,21,76,7,7)
(26379,91,65,5,8)
(26380,55,97,6,2)
(26381,82,43,1,7)
(26382,30,11,4,9)
(26383,44,79,2,5)
(26384,29,32,5,2)
(26385,17,96,1,8)
(26386,71,44,1,4)
(26387,60,21,7,4)
(26388,69,47,2,6)
(26389,41,73,7,7)
(26390,35,47,2,8)
